dataset,category,id,home,uid,shorthand,status,screw,diameter,length,quantity,product_code,set,proper_name,screw_sizes,size_range,left_right,size,location,name,presentation,description,ref,code,lat,lng,region
hospitals,,,,,,,,,,,,,,,,,,,SG Long Medical Centre,,,,SLSH,3.0278,101.8025,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Puchong,,,,CAP,3.0239,101.6214,Selangor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Specialist & Healthcare Centre Kinrara,,,,KPJKR,3.0489,101.6433,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Beacon Hospital,,,,BH,3.1097,101.6367,KL
hospitals,,,,,,,,,,,,,,,,,,,Prince Court Medical Centre,,,,PRCMC,3.1484,101.7169,KL
hospitals,,,,,,,,,,,,,,,,,,,Gleneagles Hospital KL,,,,GHKL,3.1591,101.7364,KL
hospitals,,,,,,,,,,,,,,,,,,,Tawakkal KL Specialist Hospital KPJ,,,,KPJTWK,3.1764,101.7061,KL
hospitals,,,,,,,,,,,,,,,,,,,KPJ Sentosa KL,,,,KPJS,3.1692,101.6975,KL
hospitals,,,,,,,,,,,,,,,,,,,Desa Park Medical Central,,,,DPCMC,3.1883,101.6272,KL
hospitals,,,,,,,,,,,,,,,,,,,Damai Service Hospital,,,,DSH,3.1722,101.6917,KL
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Setapak,,,,CAS,3.2039,101.7119,KL
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Petaling Jaya,,,,CAPJ,3.1169,101.6353,Selangor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Damansara Specialist Hospital,,,,KPJD,3.1344,101.6231,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Damansara Specialist Hospital 2 (KPJ Damansara 2),,,,KPJD2,3.1625,101.6319,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Thomson Hospital Kota Damansara,,,,THKD,3.1492,101.5778,Selangor
hospitals,,,,,,,,,,,,,,,,,,,ALTY Orthopaedic Hospital (Ampang),,,,ALTY,3.16,101.7314,KL
hospitals,,,,,,,,,,,,,,,,,,,Pantai Cheras Medical Centre,,,,PCMC,3.1039,101.7425,KL
hospitals,,,,,,,,,,,,,,,,,,,MSU Medical Centre (Shah Alam),,,,MSU,3.0786,101.5514,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Bukit Rimau (Shah Alam),,,,CABR,2.9997,101.5283,Selangor
hospitals,,,,,,,,,,,,,,,,,,,UiTM Private Specialist Centre,,,,UPSC,3.2206,101.5831,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Subang Jaya Medical Centre,,,,SJMC,3.0764,101.5953,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Salam Shah Alam Specialist Hospital,,,,SSAH,3.0536,101.5256,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Ara Damansara Medical Centre,,,,ADMC,3.1164,101.5758,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Sunway Medical Centre Subang Jaya,,,,SMSJ,3.0658,101.6072,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Sunway Medical Centre Velocity,,,,SMV,3.1258,101.7247,KL
hospitals,,,,,,,,,,,,,,,,,,,OSC Specialist Centre,,,,OSC,3.1364,101.6317,KL
hospitals,,,,,,,,,,,,,,,,,,,Sri Kota Specialist Medical Centre (Klang),,,,SKMC,3.0417,101.4489,Selangor
hospitals,,,,,,,,,,,,,,,,,,,"Bukit Tinggi Medical Centre, Klang",,,,BTMC,2.9994,101.4439,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pantai Klang,,,,HPK,3.0189,101.4422,Selangor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Klang Specialist Hospital,,,,KPJK,3.0642,101.4656,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Sentosa Specialist Hospital Klang,,,,SSH,3.0231,101.4722,Selangor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Selangor,,,,KPJSEL,3.0492,101.5358,Selangor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Kuala Selangor Specialist Hospital,,,,KPJKS,3.3283,101.2586,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Seremban,,,,CASB,2.7031,101.9122,NS
hospitals,,,,,,,,,,,,,,,,,,,Mawar Medical Centre,,,,MMC,2.7194,101.9422,NS
hospitals,,,,,,,,,,,,,,,,,,,CMH Specialist Hospital,,,,CMH,2.7267,101.9356,NS
hospitals,,,,,,,,,,,,,,,,,,,Aurelius Hospital Nilai,,,,NMC,2.8181,101.8037,NS
hospitals,,,,,,,,,,,,,,,,,,,Salam Senawang Specialist Hospital,,,,SSSH,2.6886,101.9758,NS
hospitals,,,,,,,,,,,,,,,,,,,UCSI Hospital (Port Dickson),,,,UCSI,2.5539,101.7944,NS
hospitals,,,,,,,,,,,,,,,,,,,Mahkota Medical Centre,,,,MKMC,2.1889,102.2514,Melaka
hospitals,,,,,,,,,,,,,,,,,,,Gleneagles Hospital Medini Johor,,,,GHMJ,1.4286,103.6267,Johor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Johor Specialist Hospital,,,,KPJJ,1.4939,103.7431,Johor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Puteri Specialist Hospital (Johor),,,,KPJP,1.4981,103.7383,Johor
hospitals,,,,,,,,,,,,,,,,,,,Kempas Medical JB,,,,KMCJ,1.5436,103.7153,Johor
hospitals,,,,,,,,,,,,,,,,,,,KPJ Pahang Specialist Hospital,,,,KPJPHG,3.8214,103.3444,Pahang
hospitals,,,,,,,,,,,,,,,,,,,Penang Adventist Hospital,,,,PAH,5.4328,100.3056,Penang
hospitals,,,,,,,,,,,,,,,,,,,Bagan Specialist Centre,,,,BSC,5.4094,100.3739,Penang
hospitals,,,,,,,,,,,,,,,,,,,Sunway Medical Centre Penang,,,,SMCP,5.3725,100.3989,Penang
hospitals,,,,,,,,,,,,,,,,,,,COLUMBIA ASIA SDN. BHD. BATU KAWAN,,,,CABK,5.2344,100.4431,Penang
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Hospital Taiping,,,,CAT,4.8631,100.7258,Perak
hospitals,,,,,,,,,,,,,,,,,,,Apollo Medical Centre,,,,AMC,5.4189,100.3236,Penang
hospitals,,,,,,,,,,,,,,,,,,,Pantai Hospital Penang,,,,PHP,5.3214,100.2858,Penang
hospitals,,,,,,,,,,,,,,,,,,,Loh Guan Lye Specialist Centre,,,,LGL,5.4206,100.3183,Penang
hospitals,,,,,,,,,,,,,,,,,,,Kek Lok Si Charitable Hospital,,,,KLS,5.3975,100.2733,Penang
hospitals,,,,,,,,,,,,,,,,,,,Island Hospital,,,,IHP,5.4217,100.3139,Penang
hospitals,,,,,,,,,,,,,,,,,,,Lam Wah Ee,,,,HLWE,5.3917,100.3053,Penang
hospitals,,,,,,,,,,,,,,,,,,,Metro Specialist Hospital,,,,MSH,5.6358,100.5122,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Pantai Hospital Laguna Merbok,,,,HPLM,5.6789,100.4958,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Putra Medical Centre,,,,PMC,6.1217,100.3664,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Kedah Medical Centre,,,,KMC,6.1361,100.3739,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Aurelius Hospital Alor Star,,,,AHAS,6.1558,100.3956,Kedah
hospitals,,,,,,,,,,,,,,,,,,,KPJ Perlis Specialist Hospital,,,,KPJPLS,6.4319,100.1856,Perlis
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pantai Ipoh,,,,HPI,4.6111,101.1217,Perak
hospitals,,,,,,,,,,,,,,,,,,,Perak Community Specialist Hospital,,,,PCSH,4.5936,101.0967,Perak
hospitals,,,,,,,,,,,,,,,,,,,Klinik Vetenari dan Surgeri Goh,,,,KVSG,4.58,101.08,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Universiti Tunku Abdul Rahman,,,,HUTAR,4.3414,101.1442,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Seri Botani,,,,HSBP,4.5428,101.1058,Perak
hospitals,,,,,,,,,,,,,,,,,,,Anson Bay Medical Centre,,,,ABMC,4.0158,101.0319,Perak
hospitals,,,,,,,,,,,,,,,,,,,KPJ Sri Manjung Specialist Hospital,,,,KPJSM,4.1953,100.6725,Perak
hospitals,,,,,,,,,,,,,,,,,,,Pantai Manjung,,,,PHSM,4.1883,100.6739,Perak
hospitals,,,,,,,,,,,,,,,,,,,KPJ Ipoh,,,,KPJIPH,4.6058,101.1136,Perak
hospitals,,,,,,,,,,,,,,,,,,,Universiti Sultan Zainal Abidin - UniSZA,,,,HOSZA,5.3958,103.0817,Terengganu
hospitals,,,,,,,,,,,,,,,,,,,Bintulu Medical Centre,,,,BMC,3.1763,113.0441,Sarawak
hospitals,,,,,,,,,,,,,,,,,,,Island Hospital Penang,,,,IH,5.4142,100.3287,Penang
